equipo,rival,fecha,local_visitante,goles_favor,goles_contra,resultado,tipo_partido,clima,temperatura,humedad,dias_descanso,tiros_puerta,posesion,lesionados,suspendidos
Australia,Argentina,30/06/2025,Visitante,2,1,Victoria,Liga de Naciones,Soleado,28,55,3,11,35,0,0
Australia,Irán,24/06/2025,Local,2,2,Empate,Copa,Nublado,22,59,3,8,66,0,0
Australia,Ecuador,15/06/2025,Visitante,1,0,Victoria,Eliminatoria,Soleado,14,43,3,3,34,2,0
Australia,Panamá,11/06/2025,Visitante,0,2,Derrota,Eliminatoria,Frio,11,59,9,2,36,0,0
Australia,Curazao,04/06/2025,Local,1,1,Empate,Eliminatoria,Caluroso,28,48,3,9,64,3,1
Australia,Nueva Zelanda,25/05/2025,Local,0,0,Empate,Oficial,Nublado,19,78,12,5,52,1,0
Australia,España,19/05/2025,Local,1,1,Empate,Liga de Naciones,Frio,9,49,14,9,51,2,0
Australia,Túnez,12/05/2025,Visitante,0,1,Derrota,Liga de Naciones,Caluroso,29,55,5,9,60,0,2
Austria,Alemania,2026-05-31,Local,0,2,Derrota,Eliminatoria,Nublado,15,78,8,5,59,0,0
Austria,Croacia,2026-05-17,Local,1,0,Victoria,Eliminatoria,Soleado,30,65,6,5,47,1,0
Austria,República Checa,2026-05-07,Visitante,2,1,Victoria,Eliminatoria,Soleado,19,54,3,7,45,1,0
Austria,Noruega,2026-04-27,Visitante,2,3,Derrota,Eliminatoria,Frio,5,56,4,7,57,1,0
Austria,España,2026-04-15,Visitante,0,1,Derrota,Eliminatoria,Soleado,18,49,4,4,40,2,0
Austria,Turquía,2026-04-05,Visitante,1,0,Victoria,Eliminatoria,Nublado,18,77,3,7,48,0,0
Austria,Francia,2026-03-26,Visitante,0,4,Derrota,Eliminatoria,Caluroso,36,62,5,6,48,2,1
Austria,Catar,2026-03-15,Visitante,1,0,Victoria,Copa,Lluvia,18,90,9,7,56,0,1
Austria,Ghana,2026-03-04,Local,0,0,Empate,Oficial,Soleado,30,69,4,4,54,0,0
Austria,Nueva Zelanda,2026-02-21,Local,1,1,Empate,Eliminatoria,Nublado,18,70,6,6,55,0,0
Austria,Nueva Zelanda,13/02/2026,Visitante,2,1,Victoria,Oficial,Soleado,5,47,14,7,67,4,0
Austria,Ghana,07/02/2026,Visitante,2,4,Derrota,Oficial,Nublado,31,86,7,7,45,1,0
Austria,Curazao,28/01/2026,Visitante,6,1,Victoria,Copa,Caluroso,28,37,10,10,57,0,1
Austria,España,22/01/2026,Visitante,0,2,Derrota,Oficial,Nublado,26,73,5,1,46,0,1
Austria,Alemania,15/01/2026,Visitante,1,1,Empate,Amistoso,Caluroso,31,50,3,7,45,3,0
Austria,Marruecos,07/01/2026,Local,0,0,Empate,Liga de Naciones,Nublado,26,67,7,6,47,0,1
Austria,Sudáfrica,30/12/2025,Visitante,1,4,Derrota,Copa,Nublado,17,61,12,4,42,2,0
Austria,Inglaterra,26/12/2025,Local,2,0,Victoria,Oficial,Caluroso,28,59,12,9,44,3,0
Austria,Brasil,16/12/2025,Local,4,1,Victoria,Copa,Caluroso,29,40,6,12,38,3,0
Austria,Nueva Zelanda,10/12/2025,Visitante,2,0,Victoria,Oficial,Caluroso,31,65,8,7,62,0,0
Austria,Costa de Marfil,02/12/2025,Visitante,4,1,Victoria,Amistoso,Caluroso,29,46,10,13,31,2,0
Austria,Bosnia y Herzegovina,27/11/2025,Visitante,0,1,Derrota,Eliminatoria,Nublado,25,63,7,8,52,0,0
Austria,Jordania,21/11/2025,Visitante,2,1,Victoria,Liga de Naciones,Lluvia,17,73,8,8,37,3,0
Austria,Argelia,12/11/2025,Visitante,1,2,Derrota,Liga de Naciones,Soleado,16,87,12,6,67,3,0
Austria,República Checa,04/11/2025,Local,3,1,Victoria,Copa,Frio,6,41,4,6,57,1,0
Austria,Japón,01/11/2025,Visitante,0,0,Empate,Liga de Naciones,Soleado,27,82,9,4,51,0,0
Austria,Senegal,21/10/2025,Visitante,1,2,Derrota,Eliminatoria,Caluroso,35,58,6,7,57,0,0
Austria,Corea del Sur,14/10/2025,Visitante,2,1,Victoria,Eliminatoria,Caluroso,32,81,9,6,59,1,0
Austria,Uruguay,10/10/2025,Visitante,1,2,Derrota,Liga de Naciones,Nublado,12,67,12,9,55,2,0
Austria,Uruguay,02/10/2025,Visitante,1,1,Empate,Amistoso,Nublado,10,40,5,6,45,2,1
Austria,Suiza,23/09/2025,Local,2,1,Victoria,Copa,Frio,6,87,14,9,48,1,0
Austria,República Checa,17/09/2025,Local,3,1,Victoria,Amistoso,Soleado,7,69,6,7,66,1,0
Austria,Corea del Sur,10/09/2025,Local,0,0,Empate,Eliminatoria,Frio,12,53,14,7,50,2,1
Austria,Alemania,04/09/2025,Local,1,1,Empate,Oficial,Soleado,23,50,12,6,51,1,0
Austria,Suecia,29/08/2025,Local,3,1,Victoria,Oficial,Soleado,15,86,3,9,72,0,0
Austria,Francia,22/08/2025,Local,1,1,Empate,Amistoso,Lluvia,16,68,14,7,49,1,0
Austria,Portugal,14/08/2025,Local,1,0,Victoria,Copa,Lluvia,22,93,12,7,51,0,0
Austria,Argelia,05/08/2025,Local,1,2,Derrota,Oficial,Lluvia,28,89,4,5,57,0,0
Austria,Uruguay,30/07/2025,Local,0,1,Derrota,Amistoso,Caluroso,33,69,8,5,44,3,0
Austria,Panamá,26/07/2025,Local,2,1,Victoria,Copa,Lluvia,6,69,4,9,52,1,1
Austria,Estados Unidos,18/07/2025,Local,2,0,Victoria,Liga de Naciones,Lluvia,7,76,6,11,54,0,0
Austria,Marruecos,11/07/2025,Visitante,1,1,Empate,Oficial,Frio,8,68,9,7,50,1,0
Austria,Japón,02/07/2025,Visitante,0,0,Empate,Amistoso,Frio,4,36,6,4,58,0,0
Austria,Japón,27/06/2025,Visitante,0,1,Derrota,Liga de Naciones,Nublado,23,53,8,6,48,1,0
Austria,Irán,17/06/2025,Visitante,2,0,Victoria,Oficial,Frio,3,49,5,6,65,0,1
Austria,Marruecos,10/06/2025,Local,2,0,Victoria,Eliminatoria,Nublado,31,69,14,9,61,2,0
Austria,Jordania,07/06/2025,Local,2,0,Victoria,Oficial,Soleado,33,87,3,9,54,0,1
Austria,Haití,27/05/2025,Local,3,2,Victoria,Amistoso,Frio,3,69,10,8,71,0,0
Austria,Curazao,20/05/2025,Visitante,1,1,Empate,Oficial,Soleado,14,47,4,2,46,0,0
Austria,Australia,16/05/2025,Visitante,3,1,Victoria,Oficial,Soleado,20,38,3,5,53,0,0
Bélgica,Austria,2026-05-28,Local,0,1,Derrota,Amistoso,Caluroso,29,60,6,4,50,1,1
Bélgica,Escocia,2026-05-20,Local,3,0,Victoria,Copa,Lluvia,23,94,7,9,49,1,0
Bélgica,Portugal,2026-05-09,Visitante,1,1,Empate,Oficial,Caluroso,34,43,8,5,52,1,1
Bélgica,Croacia,2026-04-26,Local,2,3,Derrota,Eliminatoria,Soleado,19,39,6,9,64,3,0
Bélgica,Suiza,2026-04-16,Visitante,0,2,Derrota,Liga de Naciones,Lluvia,17,85,3,5,47,2,0
Bélgica,Alemania,2026-04-04,Local,2,0,Victoria,Eliminatoria,Soleado,26,42,3,9,56,2,0
Bélgica,Francia,2026-03-25,Local,1,1,Empate,Eliminatoria,Frio,11,47,5,4,49,0,1
Bélgica,Canadá,2026-03-12,Local,1,0,Victoria,Oficial,Frio,7,66,7,6,52,1,0
Bélgica,Sudáfrica,2026-03-03,Visitante,1,1,Empate,Eliminatoria,Lluvia,16,79,7,6,52,2,0
Bélgica,Costa de Marfil,2026-02-21,Visitante,4,2,Victoria,Oficial,Nublado,14,66,5,13,58,1,0
Bélgica,Senegal,10/02/2026,Local,1,1,Empate,Eliminatoria,Frio,9,50,4,10,53,3,3
Bélgica,Australia,05/02/2026,Visitante,6,0,Victoria,Oficial,Nublado,6,69,8,13,55,0,0
Bélgica,Noruega,30/01/2026,Local,5,0,Victoria,Copa,Caluroso,35,46,12,13,66,0,2
Bélgica,España,23/01/2026,Visitante,1,2,Derrota,Amistoso,Nublado,22,59,5,10,49,0,0
Bélgica,Marruecos,15/01/2026,Local,0,0,Empate,Oficial,Soleado,26,46,10,5,51,0,0
Bélgica,Costa de Marfil,06/01/2026,Visitante,1,1,Empate,Oficial,Lluvia,24,87,4,4,46,3,0
Bélgica,Curazao,31/12/2025,Local,3,0,Victoria,Amistoso,Nublado,26,36,6,9,62,3,0
Bélgica,Paraguay,27/12/2025,Local,4,0,Victoria,Eliminatoria,Caluroso,29,84,6,11,69,2,0
Bélgica,República Checa,18/12/2025,Local,0,0,Empate,Eliminatoria,Lluvia,30,94,14,5,58,1,0
Bélgica,Alemania,09/12/2025,Visitante,2,1,Victoria,Amistoso,Lluvia,9,83,10,11,47,1,1
Bélgica,México,05/12/2025,Local,0,0,Empate,Oficial,Frio,10,38,9,5,71,1,0
Bélgica,Catar,26/11/2025,Visitante,2,1,Victoria,Amistoso,Frio,14,80,5,7,40,2,0
Bélgica,Inglaterra,22/11/2025,Local,1,3,Derrota,Copa,Soleado,21,63,12,6,57,2,0
Bélgica,España,15/11/2025,Visitante,0,2,Derrota,Oficial,Lluvia,26,82,9,6,53,3,0
Bélgica,Costa de Marfil,06/11/2025,Local,2,0,Victoria,Liga de Naciones,Caluroso,30,53,7,8,41,1,0
Bélgica,Senegal,30/10/2025,Local,2,1,Victoria,Liga de Naciones,Lluvia,10,80,7,7,75,1,0
Bélgica,Irán,22/10/2025,Local,0,1,Derrota,Eliminatoria,Frio,11,81,8,9,40,1,0
Bélgica,Turquía,16/10/2025,Local,2,1,Victoria,Oficial,Soleado,5,45,4,8,58,2,0
Bélgica,Uzbekistán,10/10/2025,Local,1,1,Empate,Copa,Soleado,18,84,14,9,65,0,0
Bélgica,Australia,02/10/2025,Local,4,0,Victoria,Liga de Naciones,Frio,11,53,6,12,63,2,0
Bélgica,República Democrática del Congo,25/09/2025,Local,1,1,Empate,Amistoso,Nublado,29,84,7,6,55,0,0
Bélgica,Uruguay,20/09/2025,Local,2,0,Victoria,Amistoso,Caluroso,27,62,9,8,61,1,0
Bélgica,Argelia,13/09/2025,Visitante,3,1,Victoria,Eliminatoria,Caluroso,29,38,4,7,56,1,0
Bélgica,Argelia,04/09/2025,Local,5,0,Victoria,Oficial,Lluvia,29,86,6,13,49,2,1
Bélgica,Corea del Sur,27/08/2025,Local,0,0,Empate,Liga de Naciones,Soleado,6,75,6,6,54,0,0
Bélgica,Ecuador,21/08/2025,Local,2,1,Victoria,Eliminatoria,Frio,12,51,8,12,47,1,0
Bélgica,Bosnia y Herzegovina,13/08/2025,Local,6,0,Victoria,Amistoso,Soleado,28,78,3,11,61,1,0
Bélgica,Australia,07/08/2025,Local,2,0,Victoria,Oficial,Nublado,6,62,10,11,69,1,0
Bélgica,Australia,30/07/2025,Local,4,0,Victoria,Copa,Lluvia,26,73,10,8,62,0,0
Bélgica,Japón,24/07/2025,Local,2,0,Victoria,Amistoso,Soleado,28,76,3,10,70,2,0
Bélgica,Suiza,16/07/2025,Local,1,0,Victoria,Eliminatoria,Soleado,27,43,7,6,55,0,0
Bélgica,Panamá,10/07/2025,Local,3,0,Victoria,Copa,Frio,7,80,14,10,45,0,1
Bélgica,Uruguay,01/07/2025,Visitante,4,3,Victoria,Eliminatoria,Frio,9,62,14,11,52,1,2
Bélgica,Túnez,27/06/2025,Visitante,2,1,Victoria,Copa,Soleado,20,36,9,8,60,0,1
Bélgica,Brasil,18/06/2025,Visitante,1,1,Empate,Oficial,Lluvia,33,71,14,6,49,1,1
Bélgica,Túnez,13/06/2025,Local,3,0,Victoria,Oficial,Nublado,31,72,12,10,56,0,1
Bélgica,Estados Unidos,07/06/2025,Local,1,2,Derrota,Amistoso,Frio,13,51,4,6,59,1,2
Bélgica,Inglaterra,27/05/2025,Visitante,1,4,Derrota,Liga de Naciones,Caluroso,32,78,8,9,43,0,0
Bélgica,Croacia,24/05/2025,Local,3,0,Victoria,Eliminatoria,Lluvia,14,68,3,9,63,1,1
Bélgica,Ghana,17/05/2025,Local,4,0,Victoria,Eliminatoria,Frio,14,52,7,10,56,2,1
Bosnia y Herzegovina,Turquía,2026-05-29,Local,5,0,Victoria,Eliminatoria,Soleado,20,55,5,13,55,0,0
Bosnia y Herzegovina,Suiza,2026-05-19,Visitante,2,1,Victoria,Eliminatoria,Lluvia,18,77,8,6,41,3,0
Bosnia y Herzegovina,España,2026-05-08,Visitante,0,1,Derrota,Liga de Naciones,Lluvia,22,75,8,5,40,1,1
Bosnia y Herzegovina,Inglaterra,2026-04-28,Visitante,0,0,Empate,Oficial,Nublado,17,67,5,3,48,2,0
Bosnia y Herzegovina,Escocia,2026-04-17,Visitante,2,2,Empate,Amistoso,Lluvia,22,91,8,9,59,1,0
Bosnia y Herzegovina,Países Bajos,2026-04-03,Visitante,2,1,Victoria,Oficial,Soleado,25,40,4,8,46,0,0
Bosnia y Herzegovina,Noruega,2026-03-23,Local,1,1,Empate,Amistoso,Nublado,22,66,4,3,46,0,1
Bosnia y Herzegovina,Argentina,2026-03-13,Local,1,0,Victoria,Copa,Frio,6,53,7,4,53,1,0
Bosnia y Herzegovina,Sudáfrica,2026-03-01,Local,1,2,Derrota,Eliminatoria,Lluvia,19,91,9,7,58,0,0
Bosnia y Herzegovina,Corea del Sur,2026-02-21,Local,2,1,Victoria,Liga de Naciones,Nublado,15,55,8,6,51,1,0
Bosnia y Herzegovina,Croacia,14/02/2026,Visitante,2,7,Derrota,Amistoso,Nublado,10,65,10,7,33,1,0
Bosnia y Herzegovina,Francia,07/02/2026,Visitante,0,1,Derrota,Amistoso,Caluroso,34,50,6,9,39,0,1
Bosnia y Herzegovina,Paraguay,31/01/2026,Visitante,0,1,Derrota,Copa,Nublado,19,54,6,7,36,0,0
Bosnia y Herzegovina,República Democrática del Congo,21/01/2026,Visitante,2,1,Victoria,Amistoso,Caluroso,31,76,8,6,55,2,0
Bosnia y Herzegovina,República Checa,16/01/2026,Local,1,0,Victoria,Liga de Naciones,Lluvia,11,86,9,7,35,0,1
Bosnia y Herzegovina,Escocia,08/01/2026,Local,1,1,Empate,Amistoso,Frio,9,35,6,7,68,2,1
Bosnia y Herzegovina,Irán,02/01/2026,Visitante,1,3,Derrota,Eliminatoria,Caluroso,35,76,9,4,47,1,1
Bosnia y Herzegovina,Curazao,23/12/2025,Local,2,1,Victoria,Oficial,Frio,8,82,12,6,53,1,0
Bosnia y Herzegovina,Alemania,18/12/2025,Visitante,0,2,Derrota,Oficial,Frio,10,37,7,6,36,2,1
Bosnia y Herzegovina,Canadá,12/12/2025,Local,3,0,Victoria,Oficial,Soleado,28,77,12,8,47,1,0
Bosnia y Herzegovina,Argentina,04/12/2025,Local,1,1,Empate,Eliminatoria,Soleado,20,52,12,9,46,1,0
Bosnia y Herzegovina,Argentina,26/11/2025,Local,1,1,Empate,Oficial,Lluvia,7,78,3,8,41,1,2
Bosnia y Herzegovina,Haití,20/11/2025,Visitante,1,3,Derrota,Oficial,Lluvia,26,69,8,6,44,0,2
Bosnia y Herzegovina,Irán,13/11/2025,Local,2,0,Victoria,Copa,Soleado,16,82,4,7,53,5,1
Bosnia y Herzegovina,Irán,05/11/2025,Local,2,0,Victoria,Eliminatoria,Nublado,17,43,8,5,58,0,0
Bosnia y Herzegovina,Catar,29/10/2025,Local,1,2,Derrota,Oficial,Frio,11,75,7,5,50,2,0
Bosnia y Herzegovina,Ghana,25/10/2025,Visitante,0,0,Empate,Amistoso,Soleado,8,40,12,4,29,1,2
Bosnia y Herzegovina,Panamá,17/10/2025,Visitante,0,1,Derrota,Amistoso,Nublado,17,45,4,5,47,0,2
Bosnia y Herzegovina,Panamá,11/10/2025,Visitante,1,3,Derrota,Amistoso,Nublado,26,68,4,6,49,0,0
Bosnia y Herzegovina,Escocia,01/10/2025,Visitante,2,0,Victoria,Liga de Naciones,Lluvia,29,74,4,5,49,1,0
Bosnia y Herzegovina,Egipto,27/09/2025,Local,1,0,Victoria,Amistoso,Nublado,24,47,6,6,53,0,0
Bosnia y Herzegovina,Egipto,17/09/2025,Visitante,0,0,Empate,Amistoso,Lluvia,32,73,10,7,34,1,0
Bosnia y Herzegovina,Croacia,11/09/2025,Local,1,3,Derrota,Oficial,Nublado,30,82,14,5,56,1,1
Bosnia y Herzegovina,Sudáfrica,06/09/2025,Visitante,1,1,Empate,Liga de Naciones,Frio,13,58,14,5,59,0,0
Bosnia y Herzegovina,Nueva Zelanda,30/08/2025,Local,0,1,Derrota,Eliminatoria,Caluroso,29,57,10,4,63,0,1
Bosnia y Herzegovina,Cabo Verde,19/08/2025,Local,2,1,Victoria,Oficial,Soleado,32,73,5,9,58,2,0
Bosnia y Herzegovina,Ghana,13/08/2025,Visitante,0,0,Empate,Liga de Naciones,Soleado,12,56,12,6,54,2,1
Bosnia y Herzegovina,Sudáfrica,07/08/2025,Visitante,1,3,Derrota,Eliminatoria,Frio,10,59,10,7,49,2,1
Bosnia y Herzegovina,Argelia,29/07/2025,Visitante,1,0,Victoria,Eliminatoria,Nublado,33,48,4,3,61,0,1
Bosnia y Herzegovina,Cabo Verde,24/07/2025,Visitante,0,2,Derrota,Amistoso,Frio,13,71,10,7,48,1,2
Bosnia y Herzegovina,Francia,17/07/2025,Local,0,0,Empate,Oficial,Nublado,7,78,10,8,48,1,0
Bosnia y Herzegovina,Cabo Verde,11/07/2025,Visitante,1,5,Derrota,Oficial,Frio,10,62,12,11,54,0,1
Bosnia y Herzegovina,Jordania,04/07/2025,Visitante,0,2,Derrota,Eliminatoria,Frio,4,51,12,7,56,1,1
Bosnia y Herzegovina,Colombia,26/06/2025,Visitante,1,2,Derrota,Liga de Naciones,Caluroso,32,84,9,5,32,1,0
Bosnia y Herzegovina,Portugal,21/06/2025,Local,0,2,Derrota,Liga de Naciones,Nublado,28,52,7,7,55,2,0
Bosnia y Herzegovina,Paraguay,14/06/2025,Local,1,1,Empate,Oficial,Soleado,33,54,5,8,51,0,0
Bosnia y Herzegovina,Suecia,07/06/2025,Local,1,2,Derrota,Oficial,Nublado,11,87,8,4,60,0,0
Bosnia y Herzegovina,Noruega,31/05/2025,Visitante,1,2,Derrota,Copa,Caluroso,32,58,4,8,41,2,0
Bosnia y Herzegovina,Suiza,21/05/2025,Local,1,1,Empate,Oficial,Soleado,21,39,12,7,56,1,0
Bosnia y Herzegovina,Argentina,16/05/2025,Local,0,0,Empate,Eliminatoria,Caluroso,29,66,8,6,56,2,2
Brasil,Colombia,2026-05-29,Local,1,2,Derrota,Liga de Naciones,Lluvia,24,84,6,5,56,0,0
Brasil,Paraguay,2026-05-18,Visitante,2,1,Victoria,Liga de Naciones,Soleado,20,48,7,9,54,0,0
Brasil,Argentina,2026-05-06,Visitante,1,0,Victoria,Eliminatoria,Nublado,14,79,5,6,50,0,0
Brasil,Ecuador,2026-04-28,Local,3,1,Victoria,Copa,Soleado,20,42,8,9,62,0,0
Brasil,Uruguay,2026-04-17,Visitante,1,1,Empate,Eliminatoria,Nublado,24,63,4,7,48,1,0
Brasil,Turquía,2026-04-04,Local,1,1,Empate,Copa,Soleado,25,35,5,7,62,1,1
Brasil,Curazao,2026-03-24,Visitante,0,0,Empate,Liga de Naciones,Lluvia,17,72,7,7,49,1,0
Brasil,Suecia,2026-03-15,Local,3,2,Victoria,Eliminatoria,Frio,7,72,9,11,55,3,1
Brasil,República Democrática del Congo,2026-03-02,Visitante,4,0,Victoria,Eliminatoria,Lluvia,23,94,4,10,50,0,0
Brasil,Cabo Verde,2026-02-20,Visitante,4,2,Victoria,Eliminatoria,Nublado,21,68,4,12,53,0,0
Brasil,Canadá,10/02/2026,Local,1,1,Empate,Amistoso,Soleado,10,60,5,5,71,2,0
Brasil,Croacia,03/02/2026,Visitante,0,0,Empate,Copa,Lluvia,32,83,14,7,61,0,1
Brasil,Croacia,30/01/2026,Local,5,3,Victoria,Copa,Frio,12,84,3,14,58,0,0
Brasil,Bélgica,19/01/2026,Visitante,2,1,Victoria,Oficial,Frio,7,67,10,7,41,0,1
Brasil,Bélgica,12/01/2026,Visitante,0,0,Empate,Oficial,Soleado,23,73,8,4,43,0,0
Brasil,Alemania,08/01/2026,Local,2,1,Victoria,Eliminatoria,Lluvia,33,73,9,9,55,0,1
Brasil,Haití,31/12/2025,Visitante,1,0,Victoria,Liga de Naciones,Nublado,10,70,12,7,39,0,1
Brasil,Bosnia y Herzegovina,22/12/2025,Local,3,0,Victoria,Eliminatoria,Nublado,21,83,10,12,61,2,0
Brasil,Inglaterra,19/12/2025,Visitante,1,0,Victoria,Amistoso,Caluroso,35,50,3,8,50,2,0
Brasil,Haití,12/12/2025,Local,1,3,Derrota,Amistoso,Soleado,24,80,14,6,61,1,0
Brasil,Arabia Saudita,04/12/2025,Visitante,4,1,Victoria,Liga de Naciones,Frio,7,83,4,10,65,0,0
Brasil,Colombia,27/11/2025,Visitante,2,0,Victoria,Eliminatoria,Frio,7,78,6,8,54,2,0
Brasil,Uruguay,17/11/2025,Local,3,0,Victoria,Oficial,Caluroso,35,61,4,9,46,1,1
Brasil,Sudáfrica,11/11/2025,Visitante,4,0,Victoria,Amistoso,Soleado,30,60,10,12,61,0,0
Brasil,Paraguay,04/11/2025,Visitante,2,0,Victoria,Liga de Naciones,Nublado,15,80,14,9,74,1,0
Brasil,República Democrática del Congo,28/10/2025,Visitante,2,0,Victoria,Oficial,Soleado,7,40,8,8,66,0,0
Brasil,Costa de Marfil,24/10/2025,Local,3,0,Victoria,Liga de Naciones,Soleado,6,61,5,9,51,1,0
Brasil,Jordania,13/10/2025,Visitante,3,2,Victoria,Liga de Naciones,Lluvia,16,89,5,7,65,3,0
Brasil,Uruguay,09/10/2025,Local,4,1,Victoria,Oficial,Frio,10,73,3,12,53,0,0
Brasil,Egipto,03/10/2025,Local,2,1,Victoria,Amistoso,Frio,10,37,7,6,58,0,0
Brasil,Uruguay,22/09/2025,Local,2,0,Victoria,Eliminatoria,Soleado,29,47,5,7,57,3,0
Brasil,Irak,17/09/2025,Local,5,1,Victoria,Liga de Naciones,Frio,12,63,8,11,49,1,0
Brasil,República Democrática del Congo,11/09/2025,Local,2,0,Victoria,Copa,Nublado,21,54,14,11,57,0,0
Brasil,Panamá,04/09/2025,Local,2,0,Victoria,Eliminatoria,Caluroso,30,35,9,8,56,0,1
Brasil,Panamá,26/08/2025,Visitante,2,2,Empate,Oficial,Lluvia,14,89,10,9,36,1,0
Brasil,Irak,21/08/2025,Local,0,0,Empate,Amistoso,Lluvia,14,88,14,6,39,3,2
Brasil,Francia,13/08/2025,Local,0,1,Derrota,Amistoso,Nublado,5,76,8,3,56,2,0
Brasil,Países Bajos,04/08/2025,Visitante,1,2,Derrota,Eliminatoria,Nublado,6,44,5,7,51,2,0
Brasil,Croacia,28/07/2025,Local,2,1,Victoria,Oficial,Caluroso,28,72,14,9,71,1,0
Brasil,Costa de Marfil,22/07/2025,Visitante,5,0,Victoria,Amistoso,Lluvia,18,81,5,11,46,1,0
Brasil,Paraguay,14/07/2025,Local,0,1,Derrota,Eliminatoria,Soleado,22,38,6,6,63,1,0
Brasil,Nueva Zelanda,09/07/2025,Local,2,0,Victoria,Liga de Naciones,Soleado,10,78,6,9,51,0,2
Brasil,España,04/07/2025,Local,0,3,Derrota,Liga de Naciones,Soleado,27,82,9,6,61,2,1
Brasil,Panamá,26/06/2025,Local,2,1,Victoria,Amistoso,Frio,12,55,12,8,62,0,0
Brasil,Portugal,20/06/2025,Visitante,2,2,Empate,Eliminatoria,Caluroso,27,62,5,7,28,0,0
Brasil,Haití,09/06/2025,Local,1,1,Empate,Copa,Nublado,30,39,5,7,57,1,0
Brasil,Ecuador,04/06/2025,Visitante,0,1,Derrota,Oficial,Caluroso,30,85,3,4,54,0,1
Brasil,Japón,29/05/2025,Visitante,3,2,Victoria,Oficial,Nublado,18,49,14,8,57,1,0
Brasil,Inglaterra,23/05/2025,Local,3,0,Victoria,Copa,Frio,4,82,7,11,34,1,2
Brasil,Noruega,15/05/2025,Visitante,2,2,Empate,Liga de Naciones,Soleado,17,63,10,8,55,1,1
Cabo Verde,Argelia,2026-05-28,Local,1,2,Derrota,Liga de Naciones,Soleado,30,51,9,7,53,0,2
Cabo Verde,República Democrática del Congo,2026-05-18,Local,0,3,Derrota,Liga de Naciones,Lluvia,19,76,3,4,52,4,1
Cabo Verde,Costa de Marfil,2026-05-06,Visitante,0,1,Derrota,Amistoso,Lluvia,18,82,5,3,49,0,0
Cabo Verde,Egipto,2026-04-27,Visitante,1,0,Victoria,Liga de Naciones,Soleado,26,36,9,5,44,1,0
Cabo Verde,Sudáfrica,2026-04-15,Local,1,0,Victoria,Copa,Caluroso,35,38,5,5,56,1,0
Cabo Verde,Marruecos,2026-04-05,Local,0,2,Derrota,Eliminatoria,Nublado,23,75,3,4,47,3,0
Cabo Verde,Túnez,2026-03-23,Local,0,1,Derrota,Eliminatoria,Frio,11,70,5,4,50,0,1
Cabo Verde,Noruega,2026-03-13,Visitante,1,3,Derrota,Eliminatoria,Soleado,18,57,6,5,36,1,1
Cabo Verde,Haití,2026-03-01,Local,1,1,Empate,Amistoso,Soleado,27,46,7,6,48,1,1
Cabo Verde,Croacia,2026-02-21,Local,1,2,Derrota,Eliminatoria,Nublado,20,83,9,6,53,1,0
Cabo Verde,Nueva Zelanda,11/02/2026,Local,2,0,Victoria,Liga de Naciones,Nublado,32,66,5,8,42,2,0
Cabo Verde,España,07/02/2026,Visitante,0,1,Derrota,Liga de Naciones,Lluvia,29,95,12,4,48,0,2
Cabo Verde,Suecia,31/01/2026,Local,0,3,Derrota,Amistoso,Soleado,32,83,4,6,47,1,0
Cabo Verde,Curazao,23/01/2026,Visitante,2,0,Victoria,Liga de Naciones,Caluroso,33,49,14,8,52,0,0
Cabo Verde,Arabia Saudita,14/01/2026,Visitante,1,2,Derrota,Eliminatoria,Frio,3,41,10,4,39,5,0
Cabo Verde,Arabia Saudita,09/01/2026,Visitante,0,2,Derrota,Oficial,Frio,13,81,9,6,67,2,3
Cabo Verde,Ghana,31/12/2025,Local,0,1,Derrota,Liga de Naciones,Lluvia,9,73,3,5,45,2,0
Cabo Verde,Uruguay,23/12/2025,Visitante,1,1,Empate,Amistoso,Lluvia,16,90,9,8,53,0,0
Cabo Verde,Corea del Sur,20/12/2025,Local,0,2,Derrota,Eliminatoria,Lluvia,31,89,8,4,59,2,0
Cabo Verde,Estados Unidos,11/12/2025,Local,4,1,Victoria,Eliminatoria,Lluvia,23,85,12,10,49,1,0
Cabo Verde,Canadá,06/12/2025,Visitante,0,1,Derrota,Eliminatoria,Caluroso,33,61,4,4,60,1,0
Cabo Verde,Catar,26/11/2025,Local,2,3,Derrota,Eliminatoria,Caluroso,34,70,8,7,43,1,0
Cabo Verde,Estados Unidos,18/11/2025,Visitante,1,3,Derrota,Liga de Naciones,Caluroso,34,42,14,8,50,1,2
Cabo Verde,Colombia,12/11/2025,Local,0,3,Derrota,Eliminatoria,Nublado,27,72,3,5,54,1,2
Cabo Verde,Brasil,06/11/2025,Local,2,3,Derrota,Eliminatoria,Lluvia,18,67,8,11,53,2,1
Cabo Verde,Brasil,31/10/2025,Local,0,1,Derrota,Eliminatoria,Caluroso,27,42,8,6,43,1,1
Cabo Verde,Costa de Marfil,21/10/2025,Visitante,1,0,Victoria,Eliminatoria,Lluvia,23,94,14,6,66,0,0
Cabo Verde,Paraguay,15/10/2025,Local,1,1,Empate,Amistoso,Nublado,30,47,6,5,51,1,0
Cabo Verde,Portugal,09/10/2025,Local,2,0,Victoria,Liga de Naciones,Frio,10,84,7,9,40,0,2
Cabo Verde,Noruega,03/10/2025,Visitante,1,2,Derrota,Amistoso,Frio,5,47,6,4,44,0,0
